question_id,orientation,custom_id,randomization_seed,A_condition,B_condition,context_hash,retrieval_package_path,judge_model,prompt_version,rubric_version,raw_winner,decoded_winner,raw_judge_response_text,parse_error,status_code,request_id,response_id,usage_json,normalized_at,source_raw_judgments_path,source_run_order,parse_ok
Q097,reversed,pairwise_graphrag_qwen_vs_mini::Q097::reversed,20260706:Q097:pairwise_graphrag_qwen_vs_mini,qwen3_8b_igkf,gpt_5_4_mini_igkf,966ed50fa1124b730e7d609abd8ef62f00bf21cd09379272d9cd14ae01c0d5d3,evaluation/outputs/retrieval_packages/Q097.json,gpt-5.5-2026-04-23,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,B,MINI,"{""winner"":""B""}",,200,e5f642da-df2c-45b5-b0a2-ce85b09eb0de,resp_0a09ec2d63cfb3c6006a4d670b68cc8194ab15409c9f6ee097,"{""input_tokens"": 2165, ""input_tokens_details"": {""cached_tokens"": 0}, ""output_tokens"": 153, ""output_tokens_details"": {""reasoning_tokens"": 142}, ""total_tokens"": 2318}",2026-07-07T21:18:12.556777+00:00,evaluation/outputs/pairwise_judge/batch_6a4d669d1a248190b5d7a8a9ccba0755_raw_pairwise_judgments.csv,0,True
Q098,original,pairwise_graphrag_qwen_vs_mini::Q098::original,20260706:Q098:pairwise_graphrag_qwen_vs_mini,gpt_5_4_mini_igkf,qwen3_8b_igkf,851a4d320c3ca130218455e196b940e7bffce159df2e59a3da9d0968f0cef40d,evaluation/outputs/retrieval_packages/Q098.json,gpt-5.5-2026-04-23,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,A,MINI,"{""winner"":""A""}",,200,67081550-afc6-4b4b-bac3-d29e32bb9343,resp_0ef82955c0998c7e006a4d675cb9e481969c1b80fd1bc2892f,"{""input_tokens"": 2012, ""input_tokens_details"": {""cached_tokens"": 0}, ""output_tokens"": 167, ""output_tokens_details"": {""reasoning_tokens"": 156}, ""total_tokens"": 2179}",2026-07-07T21:18:12.556792+00:00,evaluation/outputs/pairwise_judge/batch_6a4d669d1a248190b5d7a8a9ccba0755_raw_pairwise_judgments.csv,0,True
Q098,reversed,pairwise_graphrag_qwen_vs_mini::Q098::reversed,20260706:Q098:pairwise_graphrag_qwen_vs_mini,qwen3_8b_igkf,gpt_5_4_mini_igkf,851a4d320c3ca130218455e196b940e7bffce159df2e59a3da9d0968f0cef40d,evaluation/outputs/retrieval_packages/Q098.json,gpt-5.5-2026-04-23,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,B,MINI,"{""winner"":""B""}",,200,62f2903e-35ba-4a4c-bc61-f19b2b54ff81,resp_0af05c82da5d7d8f006a4d66fc5d788195b68b35f9b30096c9,"{""input_tokens"": 2012, ""input_tokens_details"": {""cached_tokens"": 0}, ""output_tokens"": 114, ""output_tokens_details"": {""reasoning_tokens"": 103}, ""total_tokens"": 2126}",2026-07-07T21:18:12.556810+00:00,evaluation/outputs/pairwise_judge/batch_6a4d669d1a248190b5d7a8a9ccba0755_raw_pairwise_judgments.csv,0,True
Q099,original,pairwise_graphrag_qwen_vs_mini::Q099::original,20260706:Q099:pairwise_graphrag_qwen_vs_mini,qwen3_8b_igkf,gpt_5_4_mini_igkf,b190b55b1e16fb613c8405b4c160ab120edc049b41232cef8942204a2c1e013f,evaluation/outputs/retrieval_packages/Q099.json,gpt-5.5-2026-04-23,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,B,MINI,"{""winner"":""B""}",,200,8435e4d8-41a6-4bfa-9ede-ed32b42864b9,resp_00ab88857641af66006a4d67539c7c8195b90ae7567d61e0cc,"{""input_tokens"": 2405, ""input_tokens_details"": {""cached_tokens"": 2304}, ""output_tokens"": 141, ""output_tokens_details"": {""reasoning_tokens"": 130}, ""total_tokens"": 2546}",2026-07-07T21:18:12.556825+00:00,evaluation/outputs/pairwise_judge/batch_6a4d669d1a248190b5d7a8a9ccba0755_raw_pairwise_judgments.csv,0,True
Q099,reversed,pairwise_graphrag_qwen_vs_mini::Q099::reversed,20260706:Q099:pairwise_graphrag_qwen_vs_mini,gpt_5_4_mini_igkf,qwen3_8b_igkf,b190b55b1e16fb613c8405b4c160ab120edc049b41232cef8942204a2c1e013f,evaluation/outputs/retrieval_packages/Q099.json,gpt-5.5-2026-04-23,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,A,MINI,"{""winner"":""A""}",,200,1676e1ba-3407-4b34-8d17-2ddde068dfa3,resp_06ea17082995dbec006a4d6761921c8190a0df440fb0a6a488,"{""input_tokens"": 2405, ""input_tokens_details"": {""cached_tokens"": 0}, ""output_tokens"": 95, ""output_tokens_details"": {""reasoning_tokens"": 84}, ""total_tokens"": 2500}",2026-07-07T21:18:12.556841+00:00,evaluation/outputs/pairwise_judge/batch_6a4d669d1a248190b5d7a8a9ccba0755_raw_pairwise_judgments.csv,0,True
Q100,original,pairwise_graphrag_qwen_vs_mini::Q100::original,20260706:Q100:pairwise_graphrag_qwen_vs_mini,gpt_5_4_mini_igkf,qwen3_8b_igkf,524d3fb431c44dc7bfe2c00009b0661e9323ab3bc55d9741f087cb0addc367b5,evaluation/outputs/retrieval_packages/Q100.json,gpt-5.5-2026-04-23,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,A,MINI,"{""winner"":""A""}",,200,a322ea53-4119-4f54-811c-687fe69ac2ce,resp_02ca7546d8d46e2e006a4d6dbacd1c8194b762aa49f2f46758,"{""input_tokens"": 2189, ""input_tokens_details"": {""cached_tokens"": 1792}, ""output_tokens"": 251, ""output_tokens_details"": {""reasoning_tokens"": 240}, ""total_tokens"": 2440}",2026-07-07T21:24:01.660733+00:00,evaluation/outputs/pairwise_judge/batch_6a4d6d4909848190b82ce1b169f4f27b_raw_pairwise_judgments.csv,1,True
Q100,reversed,pairwise_graphrag_qwen_vs_mini::Q100::reversed,20260706:Q100:pairwise_graphrag_qwen_vs_mini,qwen3_8b_igkf,gpt_5_4_mini_igkf,524d3fb431c44dc7bfe2c00009b0661e9323ab3bc55d9741f087cb0addc367b5,evaluation/outputs/retrieval_packages/Q100.json,gpt-5.5-2026-04-23,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,B,MINI,"{""winner"":""B""}",,200,5c4e37cd-fe2c-4df5-8934-01e98b3ffae8,resp_0ea8abace85c5237006a4d6df18f908194a836289921673331,"{""input_tokens"": 2189, ""input_tokens_details"": {""cached_tokens"": 1792}, ""output_tokens"": 307, ""output_tokens_details"": {""reasoning_tokens"": 296}, ""total_tokens"": 2496}",2026-07-07T21:24:01.660750+00:00,evaluation/outputs/pairwise_judge/batch_6a4d6d4909848190b82ce1b169f4f27b_raw_pairwise_judgments.csv,1,True
Q101,original,pairwise_graphrag_qwen_vs_mini::Q101::original,20260706:Q101:pairwise_graphrag_qwen_vs_mini,qwen3_8b_igkf,gpt_5_4_mini_igkf,e9d128716036e57d1c9c1179433ae6e53d2274bf6e4911690e7476c9507f1a95,evaluation/outputs/retrieval_packages/Q101.json,gpt-5.5-2026-04-23,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,A,QWEN,"{""winner"":""A""}",,200,3fac0590-f6d1-4b0e-bf71-ad12572cfdd6,resp_0f4704c21d5255a6006a4d6700214c819693cdaa4a1acbe695,"{""input_tokens"": 2044, ""input_tokens_details"": {""cached_tokens"": 0}, ""output_tokens"": 209, ""output_tokens_details"": {""reasoning_tokens"": 198}, ""total_tokens"": 2253}",2026-07-07T21:18:12.556891+00:00,evaluation/outputs/pairwise_judge/batch_6a4d669d1a248190b5d7a8a9ccba0755_raw_pairwise_judgments.csv,0,True
Q101,reversed,pairwise_graphrag_qwen_vs_mini::Q101::reversed,20260706:Q101:pairwise_graphrag_qwen_vs_mini,gpt_5_4_mini_igkf,qwen3_8b_igkf,e9d128716036e57d1c9c1179433ae6e53d2274bf6e4911690e7476c9507f1a95,evaluation/outputs/retrieval_packages/Q101.json,gpt-5.5-2026-04-23,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,B,QWEN,"{""winner"":""B""}",,200,5734b560-e36b-4923-96a5-6b39ee7ec819,resp_0b055599bf768914006a4d675827a48190933bb4aa1532475e,"{""input_tokens"": 2044, ""input_tokens_details"": {""cached_tokens"": 0}, ""output_tokens"": 114, ""output_tokens_details"": {""reasoning_tokens"": 103}, ""total_tokens"": 2158}",2026-07-07T21:18:12.556906+00:00,evaluation/outputs/pairwise_judge/batch_6a4d669d1a248190b5d7a8a9ccba0755_raw_pairwise_judgments.csv,0,True
Q102,original,pairwise_graphrag_qwen_vs_mini::Q102::original,20260706:Q102:pairwise_graphrag_qwen_vs_mini,qwen3_8b_igkf,gpt_5_4_mini_igkf,754f28caa1a778b37b3c42f51cc3c9887767d3b5c7e219eb40b8aa94e7805f53,evaluation/outputs/retrieval_packages/Q102.json,gpt-5.5-2026-04-23,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,A,QWEN,"{""winner"":""A""}",,200,511148ad-5f9f-4609-bcf6-957cd8371932,resp_0ab0d9eda78e918f006a4d6d910a7c819386b275c0e5b8884f,"{""input_tokens"": 2131, ""input_tokens_details"": {""cached_tokens"": 1792}, ""output_tokens"": 229, ""output_tokens_details"": {""reasoning_tokens"": 218}, ""total_tokens"": 2360}",2026-07-07T21:24:01.660766+00:00,evaluation/outputs/pairwise_judge/batch_6a4d6d4909848190b82ce1b169f4f27b_raw_pairwise_judgments.csv,1,True
Q102,reversed,pairwise_graphrag_qwen_vs_mini::Q102::reversed,20260706:Q102:pairwise_graphrag_qwen_vs_mini,gpt_5_4_mini_igkf,qwen3_8b_igkf,754f28caa1a778b37b3c42f51cc3c9887767d3b5c7e219eb40b8aa94e7805f53,evaluation/outputs/retrieval_packages/Q102.json,gpt-5.5-2026-04-23,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,A,MINI,"{""winner"":""A""}",,200,f0395e4f-203e-4835-ab3b-f9f27c2c080d,resp_0f9b201442ba713a006a4d6d9652cc81979a95815c635072c6,"{""input_tokens"": 2131, ""input_tokens_details"": {""cached_tokens"": 1792}, ""output_tokens"": 527, ""output_tokens_details"": {""reasoning_tokens"": 516}, ""total_tokens"": 2658}",2026-07-07T21:24:01.660781+00:00,evaluation/outputs/pairwise_judge/batch_6a4d6d4909848190b82ce1b169f4f27b_raw_pairwise_judgments.csv,1,True
Q103,original,pairwise_graphrag_qwen_vs_mini::Q103::original,20260706:Q103:pairwise_graphrag_qwen_vs_mini,gpt_5_4_mini_igkf,qwen3_8b_igkf,55bebf0a69dada99363be7c732c38c3ca50a3d30c48d3f26edf2bac7098aa843,evaluation/outputs/retrieval_packages/Q103.json,gpt-5.5-2026-04-23,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,A,MINI,"{""winner"":""A""}",,200,9ce26ae7-8f52-49e4-9be9-b93996d451da,resp_09235cf353907b18006a4d6719cf4c8190b1c62788377a05e3,"{""input_tokens"": 2215, ""input_tokens_details"": {""cached_tokens"": 0}, ""output_tokens"": 161, ""output_tokens_details"": {""reasoning_tokens"": 150}, ""total_tokens"": 2376}",2026-07-07T21:18:12.556957+00:00,evaluation/outputs/pairwise_judge/batch_6a4d669d1a248190b5d7a8a9ccba0755_raw_pairwise_judgments.csv,0,True
Q103,reversed,pairwise_graphrag_qwen_vs_mini::Q103::reversed,20260706:Q103:pairwise_graphrag_qwen_vs_mini,qwen3_8b_igkf,gpt_5_4_mini_igkf,55bebf0a69dada99363be7c732c38c3ca50a3d30c48d3f26edf2bac7098aa843,evaluation/outputs/retrieval_packages/Q103.json,gpt-5.5-2026-04-23,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,B,MINI,"{""winner"":""B""}",,200,97991383-5107-46b7-b86f-3644845f90c2,resp_00237c7affb2af44006a4d67059aac81938604010403060f5d,"{""input_tokens"": 2215, ""input_tokens_details"": {""cached_tokens"": 0}, ""output_tokens"": 90, ""output_tokens_details"": {""reasoning_tokens"": 79}, ""total_tokens"": 2305}",2026-07-07T21:18:12.556973+00:00,evaluation/outputs/pairwise_judge/batch_6a4d669d1a248190b5d7a8a9ccba0755_raw_pairwise_judgments.csv,0,True
Q104,original,pairwise_graphrag_qwen_vs_mini::Q104::original,20260706:Q104:pairwise_graphrag_qwen_vs_mini,qwen3_8b_igkf,gpt_5_4_mini_igkf,c63292d1e9ee8500609940c7bf80f6940aec7b0c673d9cfe336dfeaa4091d770,evaluation/outputs/retrieval_packages/Q104.json,gpt-5.5-2026-04-23,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,B,MINI,"{""winner"":""B""}",,200,6604ed1f-6317-458c-8c67-8791143f178a,resp_0a0b38496a41f9dc006a4d675bee4c8196922a9e87196b07d9,"{""input_tokens"": 2357, ""input_tokens_details"": {""cached_tokens"": 0}, ""output_tokens"": 232, ""output_tokens_details"": {""reasoning_tokens"": 221}, ""total_tokens"": 2589}",2026-07-07T21:18:12.556988+00:00,evaluation/outputs/pairwise_judge/batch_6a4d669d1a248190b5d7a8a9ccba0755_raw_pairwise_judgments.csv,0,True
Q104,reversed,pairwise_graphrag_qwen_vs_mini::Q104::reversed,20260706:Q104:pairwise_graphrag_qwen_vs_mini,gpt_5_4_mini_igkf,qwen3_8b_igkf,c63292d1e9ee8500609940c7bf80f6940aec7b0c673d9cfe336dfeaa4091d770,evaluation/outputs/retrieval_packages/Q104.json,gpt-5.5-2026-04-23,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,A,MINI,"{""winner"":""A""}",,200,82127a25-32f0-4745-af6b-58f973813f95,resp_0bf0abf2309267d8006a4d676e41088197a2c7c723921ac7de,"{""input_tokens"": 2357, ""input_tokens_details"": {""cached_tokens"": 0}, ""output_tokens"": 431, ""output_tokens_details"": {""reasoning_tokens"": 420}, ""total_tokens"": 2788}",2026-07-07T21:18:12.557007+00:00,evaluation/outputs/pairwise_judge/batch_6a4d669d1a248190b5d7a8a9ccba0755_raw_pairwise_judgments.csv,0,True
Q105,original,pairwise_graphrag_qwen_vs_mini::Q105::original,20260706:Q105:pairwise_graphrag_qwen_vs_mini,qwen3_8b_igkf,gpt_5_4_mini_igkf,cc9dec6bd2657c3e1cc6276533aed23ca6d161ae082a7e698b41c554d2bdf590,evaluation/outputs/retrieval_packages/Q105.json,gpt-5.5-2026-04-23,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,B,MINI,"{""winner"":""B""}",,200,47b249eb-1f57-4f24-9ba7-06309f22096c,resp_07fe7d2aba6fb1d7006a4d6772c3288193954ce3c06d7143db,"{""input_tokens"": 1996, ""input_tokens_details"": {""cached_tokens"": 0}, ""output_tokens"": 224, ""output_tokens_details"": {""reasoning_tokens"": 213}, ""total_tokens"": 2220}",2026-07-07T21:18:12.557023+00:00,evaluation/outputs/pairwise_judge/batch_6a4d669d1a248190b5d7a8a9ccba0755_raw_pairwise_judgments.csv,0,True
Q105,reversed,pairwise_graphrag_qwen_vs_mini::Q105::reversed,20260706:Q105:pairwise_graphrag_qwen_vs_mini,gpt_5_4_mini_igkf,qwen3_8b_igkf,cc9dec6bd2657c3e1cc6276533aed23ca6d161ae082a7e698b41c554d2bdf590,evaluation/outputs/retrieval_packages/Q105.json,gpt-5.5-2026-04-23,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,A,MINI,"{""winner"":""A""}",,200,beeddbfe-c142-4c49-b3e1-e2b71463d6da,resp_0bbe7637cd552938006a4d671eeb4481969b7d3978ac5e364c,"{""input_tokens"": 1996, ""input_tokens_details"": {""cached_tokens"": 0}, ""output_tokens"": 159, ""output_tokens_details"": {""reasoning_tokens"": 148}, ""total_tokens"": 2155}",2026-07-07T21:18:12.557037+00:00,evaluation/outputs/pairwise_judge/batch_6a4d669d1a248190b5d7a8a9ccba0755_raw_pairwise_judgments.csv,0,True
Q106,original,pairwise_graphrag_qwen_vs_mini::Q106::original,20260706:Q106:pairwise_graphrag_qwen_vs_mini,gpt_5_4_mini_igkf,qwen3_8b_igkf,5735664699cbf8ed6b54d7f258bffd4ad12701ba35b09c4dd13f7f3e31998ead,evaluation/outputs/retrieval_packages/Q106.json,gpt-5.5-2026-04-23,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,A,MINI,"{""winner"":""A""}",,200,e1dcc66c-9306-4a20-85f3-ff50ec0e5902,resp_0926f305637e417e006a4d670971288193b274e6d6a7991035,"{""input_tokens"": 2531, ""input_tokens_details"": {""cached_tokens"": 0}, ""output_tokens"": 114, ""output_tokens_details"": {""reasoning_tokens"": 103}, ""total_tokens"": 2645}",2026-07-07T21:18:12.557052+00:00,evaluation/outputs/pairwise_judge/batch_6a4d669d1a248190b5d7a8a9ccba0755_raw_pairwise_judgments.csv,0,True
Q106,reversed,pairwise_graphrag_qwen_vs_mini::Q106::reversed,20260706:Q106:pairwise_graphrag_qwen_vs_mini,qwen3_8b_igkf,gpt_5_4_mini_igkf,5735664699cbf8ed6b54d7f258bffd4ad12701ba35b09c4dd13f7f3e31998ead,evaluation/outputs/retrieval_packages/Q106.json,gpt-5.5-2026-04-23,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,B,MINI,"{""winner"":""B""}",,200,9c564fd4-42db-440a-8a49-2cfd52c60caf,resp_05c714d896ec03b8006a4d6762458c8197879d63cf79a2c613,"{""input_tokens"": 2531, ""input_tokens_details"": {""cached_tokens"": 0}, ""output_tokens"": 192, ""output_tokens_details"": {""reasoning_tokens"": 181}, ""total_tokens"": 2723}",2026-07-07T21:18:12.557069+00:00,evaluation/outputs/pairwise_judge/batch_6a4d669d1a248190b5d7a8a9ccba0755_raw_pairwise_judgments.csv,0,True
Q107,original,pairwise_graphrag_qwen_vs_mini::Q107::original,20260706:Q107:pairwise_graphrag_qwen_vs_mini,gpt_5_4_mini_igkf,qwen3_8b_igkf,df2b4d815a2349c8d8b05838d726d4b70c5f1e2bf1cacf146591fd715b9e3295,evaluation/outputs/retrieval_packages/Q107.json,gpt-5.5-2026-04-23,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,A,MINI,"{""winner"":""A""}",,200,19786ca0-fdf8-4092-a64c-8c1562cef98b,resp_09123753d2cee5cc006a4d6775fe848197819e3ae31069d77e,"{""input_tokens"": 2086, ""input_tokens_details"": {""cached_tokens"": 0}, ""output_tokens"": 248, ""output_tokens_details"": {""reasoning_tokens"": 237}, ""total_tokens"": 2334}",2026-07-07T21:18:12.557084+00:00,evaluation/outputs/pairwise_judge/batch_6a4d669d1a248190b5d7a8a9ccba0755_raw_pairwise_judgments.csv,0,True
Q107,reversed,pairwise_graphrag_qwen_vs_mini::Q107::reversed,20260706:Q107:pairwise_graphrag_qwen_vs_mini,qwen3_8b_igkf,gpt_5_4_mini_igkf,df2b4d815a2349c8d8b05838d726d4b70c5f1e2bf1cacf146591fd715b9e3295,evaluation/outputs/retrieval_packages/Q107.json,gpt-5.5-2026-04-23,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,B,MINI,"{""winner"":""B""}",,200,58f98bfc-c90a-4d05-b6d6-7e84010a7855,resp_070b9880fcd5eed9006a4d6777c4bc8196b60a3cdc257b39a3,"{""input_tokens"": 2086, ""input_tokens_details"": {""cached_tokens"": 0}, ""output_tokens"": 253, ""output_tokens_details"": {""reasoning_tokens"": 242}, ""total_tokens"": 2339}",2026-07-07T21:18:12.557098+00:00,evaluation/outputs/pairwise_judge/batch_6a4d669d1a248190b5d7a8a9ccba0755_raw_pairwise_judgments.csv,0,True
Q108,original,pairwise_graphrag_qwen_vs_mini::Q108::original,20260706:Q108:pairwise_graphrag_qwen_vs_mini,gpt_5_4_mini_igkf,qwen3_8b_igkf,3c9911c1f56e18e48ab2d36014fe3bd77944238de85c8ec66b4427c711f07ee4,evaluation/outputs/retrieval_packages/Q108.json,gpt-5.5-2026-04-23,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,B,QWEN,"{""winner"":""B""}",,200,9c734cde-d8a4-408a-949f-37fd3a9a6693,resp_0499cb15f792cbcb006a4d67251c348196aefd5bd9313aabcf,"{""input_tokens"": 1821, ""input_tokens_details"": {""cached_tokens"": 0}, ""output_tokens"": 202, ""output_tokens_details"": {""reasoning_tokens"": 191}, ""total_tokens"": 2023}",2026-07-07T21:18:12.557112+00:00,evaluation/outputs/pairwise_judge/batch_6a4d669d1a248190b5d7a8a9ccba0755_raw_pairwise_judgments.csv,0,True
Q108,reversed,pairwise_graphrag_qwen_vs_mini::Q108::reversed,20260706:Q108:pairwise_graphrag_qwen_vs_mini,qwen3_8b_igkf,gpt_5_4_mini_igkf,3c9911c1f56e18e48ab2d36014fe3bd77944238de85c8ec66b4427c711f07ee4,evaluation/outputs/retrieval_packages/Q108.json,gpt-5.5-2026-04-23,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,A,QWEN,"{""winner"":""A""}",,200,ef962a37-bdda-4132-a42a-a0ae843c2b90,resp_054c4d9f54b17e5c006a4d670e5c888195847e3592854483bb,"{""input_tokens"": 1821, ""input_tokens_details"": {""cached_tokens"": 0}, ""output_tokens"": 306, ""output_tokens_details"": {""reasoning_tokens"": 295}, ""total_tokens"": 2127}",2026-07-07T21:18:12.557129+00:00,evaluation/outputs/pairwise_judge/batch_6a4d669d1a248190b5d7a8a9ccba0755_raw_pairwise_judgments.csv,0,True
Q109,original,pairwise_graphrag_qwen_vs_mini::Q109::original,20260706:Q109:pairwise_graphrag_qwen_vs_mini,gpt_5_4_mini_igkf,qwen3_8b_igkf,e03a2bec4cb41b39c66146cb765a6502b755b9689a0ac2da0f3b1e9d717c8ec0,evaluation/outputs/retrieval_packages/Q109.json,gpt-5.5-2026-04-23,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,A,MINI,"{""winner"":""A""}",,200,aba87b30-0152-4998-9ace-453cc4a82279,resp_0bf3e6f6a4401a6d006a4d6767b7f08195857ccf7a56a305e8,"{""input_tokens"": 2440, ""input_tokens_details"": {""cached_tokens"": 0}, ""output_tokens"": 135, ""output_tokens_details"": {""reasoning_tokens"": 124}, ""total_tokens"": 2575}",2026-07-07T21:18:12.557144+00:00,evaluation/outputs/pairwise_judge/batch_6a4d669d1a248190b5d7a8a9ccba0755_raw_pairwise_judgments.csv,0,True
Q109,reversed,pairwise_graphrag_qwen_vs_mini::Q109::reversed,20260706:Q109:pairwise_graphrag_qwen_vs_mini,qwen3_8b_igkf,gpt_5_4_mini_igkf,e03a2bec4cb41b39c66146cb765a6502b755b9689a0ac2da0f3b1e9d717c8ec0,evaluation/outputs/retrieval_packages/Q109.json,gpt-5.5-2026-04-23,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,B,MINI,"{""winner"":""B""}",,200,1e79ba1f-c080-4b5b-af91-64fb38afd108,resp_006b6fa0084ee711006a4d677ba1c08195bb263d1c43a14785,"{""input_tokens"": 2440, ""input_tokens_details"": {""cached_tokens"": 0}, ""output_tokens"": 121, ""output_tokens_details"": {""reasoning_tokens"": 110}, ""total_tokens"": 2561}",2026-07-07T21:18:12.557158+00:00,evaluation/outputs/pairwise_judge/batch_6a4d669d1a248190b5d7a8a9ccba0755_raw_pairwise_judgments.csv,0,True
Q110,original,pairwise_graphrag_qwen_vs_mini::Q110::original,20260706:Q110:pairwise_graphrag_qwen_vs_mini,gpt_5_4_mini_igkf,qwen3_8b_igkf,a7d094b0d01689b27f0070af63b9a5891ac6e52bbdaa9032f0f15360978ebbde,evaluation/outputs/retrieval_packages/Q110.json,gpt-5.5-2026-04-23,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,B,QWEN,"{""winner"":""B""}",,200,8196ed75-cd34-4477-bf35-d3dfc1468d6c,resp_01d88c1245bf7df1006a4d677cff988190a38c8ce3df5215d6,"{""input_tokens"": 2143, ""input_tokens_details"": {""cached_tokens"": 0}, ""output_tokens"": 93, ""output_tokens_details"": {""reasoning_tokens"": 82}, ""total_tokens"": 2236}",2026-07-07T21:18:12.557176+00:00,evaluation/outputs/pairwise_judge/batch_6a4d669d1a248190b5d7a8a9ccba0755_raw_pairwise_judgments.csv,0,True
Q110,reversed,pairwise_graphrag_qwen_vs_mini::Q110::reversed,20260706:Q110:pairwise_graphrag_qwen_vs_mini,qwen3_8b_igkf,gpt_5_4_mini_igkf,a7d094b0d01689b27f0070af63b9a5891ac6e52bbdaa9032f0f15360978ebbde,evaluation/outputs/retrieval_packages/Q110.json,gpt-5.5-2026-04-23,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,A,QWEN,"{""winner"":""A""}",,200,52e01f4c-664c-49be-9705-29d71dc1e719,resp_02d9a39cccd71b85006a4d672ac0d0819794eaf560fb4bf246,"{""input_tokens"": 2143, ""input_tokens_details"": {""cached_tokens"": 0}, ""output_tokens"": 108, ""output_tokens_details"": {""reasoning_tokens"": 97}, ""total_tokens"": 2251}",2026-07-07T21:18:12.557190+00:00,evaluation/outputs/pairwise_judge/batch_6a4d669d1a248190b5d7a8a9ccba0755_raw_pairwise_judgments.csv,0,True
Q111,original,pairwise_graphrag_qwen_vs_mini::Q111::original,20260706:Q111:pairwise_graphrag_qwen_vs_mini,gpt_5_4_mini_igkf,qwen3_8b_igkf,0548199fed148008da184d7334267a373207f7374f5e4837854029ba358f106b,evaluation/outputs/retrieval_packages/Q111.json,gpt-5.5-2026-04-23,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,B,QWEN,"{""winner"":""B""}",,200,162231bb-1c42-44c4-9a88-2c9c5c090e25,resp_08656d6528eeb106006a4d6d9fe4708190958b0f4f245c39a1,"{""input_tokens"": 1643, ""input_tokens_details"": {""cached_tokens"": 0}, ""output_tokens"": 286, ""output_tokens_details"": {""reasoning_tokens"": 275}, ""total_tokens"": 1929}",2026-07-07T21:24:01.660802+00:00,evaluation/outputs/pairwise_judge/batch_6a4d6d4909848190b82ce1b169f4f27b_raw_pairwise_judgments.csv,1,True
Q111,reversed,pairwise_graphrag_qwen_vs_mini::Q111::reversed,20260706:Q111:pairwise_graphrag_qwen_vs_mini,qwen3_8b_igkf,gpt_5_4_mini_igkf,0548199fed148008da184d7334267a373207f7374f5e4837854029ba358f106b,evaluation/outputs/retrieval_packages/Q111.json,gpt-5.5-2026-04-23,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,B,MINI,"{""winner"":""B""}",,200,d1aae4bc-3ac7-4bca-8494-6f88c65ef82e,resp_07f56fef822ce71f006a4d6da559b08190947147e12ad3bb5f,"{""input_tokens"": 1643, ""input_tokens_details"": {""cached_tokens"": 0}, ""output_tokens"": 432, ""output_tokens_details"": {""reasoning_tokens"": 421}, ""total_tokens"": 2075}",2026-07-07T21:24:01.660816+00:00,evaluation/outputs/pairwise_judge/batch_6a4d6d4909848190b82ce1b169f4f27b_raw_pairwise_judgments.csv,1,True
Q112,original,pairwise_graphrag_qwen_vs_mini::Q112::original,20260706:Q112:pairwise_graphrag_qwen_vs_mini,qwen3_8b_igkf,gpt_5_4_mini_igkf,bfabeffe7b57874fa9076e4332a64093f91cefe4cf8a544c1ea6fc1ffbc81296,evaluation/outputs/retrieval_packages/Q112.json,gpt-5.5-2026-04-23,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,A,QWEN,"{""winner"":""A""}",,200,7e31783a-6263-4751-b97d-c5271294a233,resp_0860ed24a7b996b5006a4d671763448194b678576ce7e91227,"{""input_tokens"": 1862, ""input_tokens_details"": {""cached_tokens"": 0}, ""output_tokens"": 367, ""output_tokens_details"": {""reasoning_tokens"": 356}, ""total_tokens"": 2229}",2026-07-07T21:18:12.557242+00:00,evaluation/outputs/pairwise_judge/batch_6a4d669d1a248190b5d7a8a9ccba0755_raw_pairwise_judgments.csv,0,True
