question_id,condition,category,answerability,expected_behavior,manual_review_required,answer_relevance,biomedical_factual_correctness,completeness,uncertainty_abstention
Q123,qwen3_8b_baseline,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,5.0,5.0,5.0,5.0
Q123,qwen3_8b_graph_only,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,3.0,4.0,2.0,4.0
Q123,qwen3_8b_literature_only,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,5.0,5.0,5.0,5.0
Q123,qwen3_8b_igkf,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,5.0,5.0,5.0,5.0
Q124,qwen3_8b_baseline,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,5.0,5.0,5.0,5.0
Q124,qwen3_8b_graph_only,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,5.0,5.0,5.0,5.0
Q124,qwen3_8b_literature_only,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,5.0,5.0,5.0,5.0
Q124,qwen3_8b_igkf,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,5.0,5.0,5.0,5.0
Q125,qwen3_8b_baseline,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,3.0,3.0,2.0,5.0
Q125,qwen3_8b_graph_only,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,3.0,3.0,2.0,4.0
Q125,qwen3_8b_literature_only,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,5.0,5.0,5.0,5.0
Q125,qwen3_8b_igkf,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,5.0,5.0,5.0,5.0
Q126,qwen3_8b_baseline,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,3.0,4.0,3.0
Q126,qwen3_8b_graph_only,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,False,2.0,4.0,1.0,5.0
Q126,qwen3_8b_literature_only,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,False,2.0,2.0,1.0,3.0
Q126,qwen3_8b_igkf,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,False,2.0,5.0,1.0,5.0
Q127,qwen3_8b_baseline,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,False,2.0,3.0,2.0,2.0
Q127,qwen3_8b_graph_only,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,5.0,5.0,5.0
Q127,qwen3_8b_literature_only,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,False,3.0,2.0,3.0,4.0
Q127,qwen3_8b_igkf,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,5.0,5.0,5.0
Q128,qwen3_8b_baseline,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,False,4.0,3.0,3.0,3.0
Q128,qwen3_8b_graph_only,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,5.0,5.0,5.0
Q128,qwen3_8b_literature_only,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,4.0,4.0,5.0
Q128,qwen3_8b_igkf,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,5.0,4.0,5.0
Q129,qwen3_8b_baseline,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,4.0,4.0,4.0
Q129,qwen3_8b_graph_only,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,5.0,5.0,5.0
Q129,qwen3_8b_literature_only,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,5.0,4.0,5.0
Q129,qwen3_8b_igkf,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,3.0,4.0,2.0
Q130,qwen3_8b_baseline,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,False,2.0,2.0,2.0,3.0
Q130,qwen3_8b_graph_only,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,5.0,5.0,5.0
Q130,qwen3_8b_literature_only,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,False,4.0,2.0,2.0,2.0
Q130,qwen3_8b_igkf,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,False,4.0,3.0,3.0,2.0
Q131,qwen3_8b_baseline,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,False,3.0,4.0,3.0,2.0
Q131,qwen3_8b_graph_only,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,4.0,4.0,4.0
Q131,qwen3_8b_literature_only,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,False,4.0,4.0,3.0,4.0
Q131,qwen3_8b_igkf,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,4.0,5.0,4.0
Q132,qwen3_8b_baseline,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,5.0,5.0,5.0
Q132,qwen3_8b_graph_only,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,5.0,4.0,4.0
Q132,qwen3_8b_literature_only,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,False,2.0,3.0,1.0,3.0
Q132,qwen3_8b_igkf,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,3.0,4.0,3.0
Q133,qwen3_8b_baseline,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,False,1.0,2.0,1.0,2.0
Q133,qwen3_8b_graph_only,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,5.0,5.0,5.0
Q133,qwen3_8b_literature_only,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,False,2.0,1.0,1.0,1.0
Q133,qwen3_8b_igkf,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,False,4.0,4.0,3.0,4.0
Q134,qwen3_8b_baseline,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,False,3.0,3.0,3.0,2.0
Q134,qwen3_8b_graph_only,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,5.0,5.0,4.0
Q134,qwen3_8b_literature_only,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,False,4.0,4.0,3.0,5.0
Q134,qwen3_8b_igkf,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,4.0,4.0,2.0
Q135,qwen3_8b_baseline,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,4.0,1.0,2.0,1.0
Q135,qwen3_8b_graph_only,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,4.0,3.0,3.0,2.0
Q135,qwen3_8b_literature_only,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,2.0,1.0,1.0,2.0
Q135,qwen3_8b_igkf,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,3.0,3.0,3.0
Q136,qwen3_8b_baseline,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,1.0,2.0,1.0
Q136,qwen3_8b_graph_only,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,4.0,4.0,5.0
Q136,qwen3_8b_literature_only,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,4.0,3.0,3.0,4.0
Q136,qwen3_8b_igkf,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,5.0,4.0,5.0
Q137,qwen3_8b_baseline,regulatory_reasoning,graph_plus_literature,answer_with_qualification,False,2.0,3.0,2.0,4.0
Q137,qwen3_8b_graph_only,regulatory_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,5.0,4.0,5.0
Q137,qwen3_8b_literature_only,regulatory_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,5.0,5.0,5.0
Q137,qwen3_8b_igkf,regulatory_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,5.0,5.0,5.0
Q138,qwen3_8b_baseline,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,4.0,4.0,4.0
Q138,qwen3_8b_graph_only,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,5.0,4.0,5.0
Q138,qwen3_8b_literature_only,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,5.0,5.0,5.0
Q138,qwen3_8b_igkf,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,5.0,5.0,5.0
Q139,qwen3_8b_baseline,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,3.0,4.0,4.0
Q139,qwen3_8b_graph_only,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,4.0,2.0,2.0,2.0
Q139,qwen3_8b_literature_only,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,4.0,4.0,4.0
Q139,qwen3_8b_igkf,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,4.0,5.0,4.0
Q140,qwen3_8b_baseline,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,3.0,1.0,2.0,1.0
Q140,qwen3_8b_graph_only,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,4.0,4.0,3.0,5.0
Q140,qwen3_8b_literature_only,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,4.0,4.0,3.0,5.0
Q140,qwen3_8b_igkf,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,4.0,4.0,5.0
Q141,qwen3_8b_baseline,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,1.0,2.0,1.0
Q141,qwen3_8b_graph_only,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,5.0,4.0,5.0
Q141,qwen3_8b_literature_only,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,5.0,5.0,5.0
Q141,qwen3_8b_igkf,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,2.0,3.0,2.0
Q142,qwen3_8b_baseline,regulatory_reasoning,graph_plus_literature,answer_with_qualification,False,2.0,1.0,2.0,2.0
Q142,qwen3_8b_graph_only,regulatory_reasoning,graph_plus_literature,answer_with_qualification,False,4.0,5.0,3.0,5.0
Q142,qwen3_8b_literature_only,regulatory_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,4.0,4.0,5.0
Q142,qwen3_8b_igkf,regulatory_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,5.0,4.0,5.0
Q143,qwen3_8b_baseline,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,3.0,4.0,4.0
Q143,qwen3_8b_graph_only,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,5.0,4.0,5.0
Q143,qwen3_8b_literature_only,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,4.0,4.0,5.0
Q143,qwen3_8b_igkf,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,4.0,5.0,5.0
Q144,qwen3_8b_baseline,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,4.0,4.0,4.0
Q144,qwen3_8b_graph_only,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,5.0,4.0,5.0
Q144,qwen3_8b_literature_only,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,2.0,3.0,2.0
Q144,qwen3_8b_igkf,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,5.0,5.0,5.0
Q145,qwen3_8b_baseline,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,3.0,4.0,3.0,3.0
Q145,qwen3_8b_graph_only,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,4.0,4.0,5.0
Q145,qwen3_8b_literature_only,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,5.0,5.0,5.0
Q145,qwen3_8b_igkf,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,4.0,4.0,4.0
Q146,qwen3_8b_baseline,regulatory_reasoning,graph_plus_literature,answer_with_qualification,True,5.0,5.0,4.0,5.0
Q146,qwen3_8b_graph_only,regulatory_reasoning,graph_plus_literature,answer_with_qualification,True,5.0,4.0,5.0,5.0
Q146,qwen3_8b_literature_only,regulatory_reasoning,graph_plus_literature,answer_with_qualification,True,5.0,4.0,4.0,5.0
Q146,qwen3_8b_igkf,regulatory_reasoning,graph_plus_literature,answer_with_qualification,True,5.0,5.0,5.0,5.0
Q147,qwen3_8b_baseline,literature_synthesis,literature,answer_with_qualification,False,4.0,1.0,2.0,1.0
Q147,qwen3_8b_graph_only,literature_synthesis,literature,answer_with_qualification,False,4.0,5.0,4.0,5.0
Q147,qwen3_8b_literature_only,literature_synthesis,literature,answer_with_qualification,False,4.0,3.0,3.0,4.0
Q147,qwen3_8b_igkf,literature_synthesis,literature,answer_with_qualification,False,5.0,5.0,4.0,5.0
Q148,qwen3_8b_baseline,regulatory_reasoning,graph_plus_literature,answer_with_qualification,True,4.0,1.0,2.0,1.0
Q148,qwen3_8b_graph_only,regulatory_reasoning,graph_plus_literature,answer_with_qualification,True,5.0,5.0,4.0,5.0
Q148,qwen3_8b_literature_only,regulatory_reasoning,graph_plus_literature,answer_with_qualification,True,5.0,5.0,5.0,5.0
Q148,qwen3_8b_igkf,regulatory_reasoning,graph_plus_literature,answer_with_qualification,True,4.0,3.0,4.0,4.0
Q149,qwen3_8b_baseline,variant_interpretation,graph_direct_or_integrated,answer_with_qualification,True,3.0,1.0,2.0,2.0
Q149,qwen3_8b_graph_only,variant_interpretation,graph_direct_or_integrated,answer_with_qualification,True,1.0,3.0,1.0,3.0
Q149,qwen3_8b_literature_only,variant_interpretation,graph_direct_or_integrated,answer_with_qualification,True,5.0,4.0,5.0,5.0
Q149,qwen3_8b_igkf,variant_interpretation,graph_direct_or_integrated,answer_with_qualification,True,4.0,3.0,3.0,3.0
Q150,qwen3_8b_baseline,general_biomedical_control,insufficient_evidence_likely,abstain_or_qualify,True,4.0,3.0,3.0,4.0
Q150,qwen3_8b_graph_only,general_biomedical_control,insufficient_evidence_likely,abstain_or_qualify,True,5.0,4.0,3.0,4.0
Q150,qwen3_8b_literature_only,general_biomedical_control,insufficient_evidence_likely,abstain_or_qualify,True,5.0,3.0,4.0,2.0
Q150,qwen3_8b_igkf,general_biomedical_control,insufficient_evidence_likely,abstain_or_qualify,True,5.0,5.0,5.0,5.0
Q151,qwen3_8b_baseline,regulatory_reasoning,graph_plus_literature,answer_with_qualification,False,2.0,1.0,2.0,1.0
Q151,qwen3_8b_graph_only,regulatory_reasoning,graph_plus_literature,answer_with_qualification,False,3.0,5.0,2.0,5.0
Q151,qwen3_8b_literature_only,regulatory_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,4.0,4.0,4.0
Q151,qwen3_8b_igkf,regulatory_reasoning,graph_plus_literature,answer_with_qualification,False,3.0,1.0,2.0,1.0
Q152,qwen3_8b_baseline,literature_synthesis,literature,answer_with_qualification,False,4.0,4.0,3.0,4.0
Q152,qwen3_8b_graph_only,literature_synthesis,literature,answer_with_qualification,False,5.0,5.0,4.0,5.0
Q152,qwen3_8b_literature_only,literature_synthesis,literature,answer_with_qualification,False,5.0,3.0,3.0,3.0
Q152,qwen3_8b_igkf,literature_synthesis,literature,answer_with_qualification,False,5.0,5.0,5.0,5.0
Q153,qwen3_8b_baseline,general_biomedical_control,insufficient_evidence_likely,abstain_or_qualify,True,3.0,3.0,3.0,3.0
Q153,qwen3_8b_graph_only,general_biomedical_control,insufficient_evidence_likely,abstain_or_qualify,True,3.0,4.0,2.0,4.0
Q153,qwen3_8b_literature_only,general_biomedical_control,insufficient_evidence_likely,abstain_or_qualify,True,5.0,4.0,5.0,5.0
Q153,qwen3_8b_igkf,general_biomedical_control,insufficient_evidence_likely,abstain_or_qualify,True,5.0,5.0,4.0,5.0
Q154,qwen3_8b_baseline,general_biomedical_control,insufficient_evidence_likely,abstain_or_qualify,True,5.0,5.0,4.0,5.0
Q154,qwen3_8b_graph_only,general_biomedical_control,insufficient_evidence_likely,abstain_or_qualify,True,5.0,5.0,4.0,5.0
Q154,qwen3_8b_literature_only,general_biomedical_control,insufficient_evidence_likely,abstain_or_qualify,True,4.0,3.0,3.0,4.0
Q154,qwen3_8b_igkf,general_biomedical_control,insufficient_evidence_likely,abstain_or_qualify,True,5.0,5.0,5.0,5.0
Q155,qwen3_8b_baseline,general_biomedical_control,insufficient_evidence_likely,abstain_or_qualify,True,3.0,4.0,3.0,4.0
Q155,qwen3_8b_graph_only,general_biomedical_control,insufficient_evidence_likely,abstain_or_qualify,True,5.0,5.0,5.0,5.0
Q155,qwen3_8b_literature_only,general_biomedical_control,insufficient_evidence_likely,abstain_or_qualify,True,5.0,4.0,5.0,4.0
Q155,qwen3_8b_igkf,general_biomedical_control,insufficient_evidence_likely,abstain_or_qualify,True,5.0,5.0,5.0,5.0
Q156,qwen3_8b_baseline,pathway_reasoning,graph_plus_literature,answer_with_qualification,False,3.0,1.0,2.0,1.0
Q156,qwen3_8b_graph_only,pathway_reasoning,graph_plus_literature,answer_with_qualification,False,4.0,5.0,3.0,5.0
Q156,qwen3_8b_literature_only,pathway_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,5.0,5.0,5.0
Q156,qwen3_8b_igkf,pathway_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,5.0,4.0,5.0
Q157,qwen3_8b_baseline,literature_synthesis,literature,answer_with_qualification,False,3.0,3.0,2.0,3.0
Q157,qwen3_8b_graph_only,literature_synthesis,literature,answer_with_qualification,False,3.0,4.0,2.0,4.0
Q157,qwen3_8b_literature_only,literature_synthesis,literature,answer_with_qualification,False,5.0,5.0,5.0,5.0
Q157,qwen3_8b_igkf,literature_synthesis,literature,answer_with_qualification,False,5.0,4.0,5.0,4.0
Q158,qwen3_8b_baseline,regulatory_reasoning,graph_plus_literature,answer_with_qualification,True,5.0,5.0,5.0,5.0
Q158,qwen3_8b_graph_only,regulatory_reasoning,graph_plus_literature,answer_with_qualification,True,5.0,5.0,5.0,5.0
Q158,qwen3_8b_literature_only,regulatory_reasoning,graph_plus_literature,answer_with_qualification,True,5.0,5.0,5.0,5.0
Q158,qwen3_8b_igkf,regulatory_reasoning,graph_plus_literature,answer_with_qualification,True,5.0,5.0,5.0,5.0
Q159,qwen3_8b_baseline,regulatory_reasoning,graph_plus_literature,answer_with_qualification,False,3.0,2.0,3.0,1.0
Q159,qwen3_8b_graph_only,regulatory_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,4.0,4.0,4.0
Q159,qwen3_8b_literature_only,regulatory_reasoning,graph_plus_literature,answer_with_qualification,False,2.0,2.0,2.0,3.0
Q159,qwen3_8b_igkf,regulatory_reasoning,graph_plus_literature,answer_with_qualification,False,4.0,2.0,3.0,3.0
Q160,qwen3_8b_baseline,variant_interpretation,graph_direct_or_integrated,answer_with_qualification,False,5.0,1.0,2.0,2.0
Q160,qwen3_8b_graph_only,variant_interpretation,graph_direct_or_integrated,answer_with_qualification,False,3.0,3.0,3.0,4.0
Q160,qwen3_8b_literature_only,variant_interpretation,graph_direct_or_integrated,answer_with_qualification,False,2.0,2.0,2.0,4.0
Q160,qwen3_8b_igkf,variant_interpretation,graph_direct_or_integrated,answer_with_qualification,False,4.0,3.0,3.0,4.0
Q161,qwen3_8b_baseline,gene_interpretation,graph_plus_literature,answer_with_qualification,False,5.0,2.0,2.0,1.0
Q161,qwen3_8b_graph_only,gene_interpretation,graph_plus_literature,answer_with_qualification,False,5.0,5.0,4.0,5.0
Q161,qwen3_8b_literature_only,gene_interpretation,graph_plus_literature,answer_with_qualification,False,5.0,5.0,5.0,5.0
Q161,qwen3_8b_igkf,gene_interpretation,graph_plus_literature,answer_with_qualification,False,5.0,5.0,4.0,5.0
Q162,qwen3_8b_baseline,literature_synthesis,literature,answer_with_qualification,False,4.0,2.0,2.0,3.0
Q162,qwen3_8b_graph_only,literature_synthesis,literature,answer_with_qualification,False,5.0,5.0,4.0,5.0
Q162,qwen3_8b_literature_only,literature_synthesis,literature,answer_with_qualification,False,4.0,3.0,3.0,4.0
Q162,qwen3_8b_igkf,literature_synthesis,literature,answer_with_qualification,False,5.0,4.0,5.0,5.0
Q163,qwen3_8b_baseline,literature_synthesis,literature,answer_with_qualification,False,4.0,3.0,3.0,4.0
Q163,qwen3_8b_graph_only,literature_synthesis,literature,answer_with_qualification,False,5.0,5.0,5.0,5.0
Q163,qwen3_8b_literature_only,literature_synthesis,literature,answer_with_qualification,False,4.0,4.0,3.0,5.0
Q163,qwen3_8b_igkf,literature_synthesis,literature,answer_with_qualification,False,5.0,5.0,4.0,5.0
Q164,qwen3_8b_baseline,gene_interpretation,graph_plus_literature,answer_with_qualification,False,5.0,3.0,4.0,1.0
Q164,qwen3_8b_graph_only,gene_interpretation,graph_plus_literature,answer_with_qualification,False,5.0,5.0,4.0,5.0
Q164,qwen3_8b_literature_only,gene_interpretation,graph_plus_literature,answer_with_qualification,False,4.0,1.0,2.0,1.0
Q164,qwen3_8b_igkf,gene_interpretation,graph_plus_literature,answer_with_qualification,False,5.0,5.0,4.0,5.0
Q165,qwen3_8b_baseline,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,True,3.0,3.0,3.0,4.0
Q165,qwen3_8b_graph_only,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,True,5.0,5.0,4.0,5.0
Q165,qwen3_8b_literature_only,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,True,5.0,3.0,3.0,4.0
Q165,qwen3_8b_igkf,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,True,5.0,5.0,5.0,5.0
Q166,qwen3_8b_baseline,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,4.0,2.0,2.0,1.0
Q166,qwen3_8b_graph_only,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,3.0,2.0,2.0,3.0
Q166,qwen3_8b_literature_only,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,3.0,1.0,2.0,2.0
Q166,qwen3_8b_igkf,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,4.0,4.0,5.0
Q167,qwen3_8b_baseline,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,5.0,4.0,4.0,5.0
Q167,qwen3_8b_graph_only,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,5.0,5.0,4.0,5.0
Q167,qwen3_8b_literature_only,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,5.0,4.0,5.0,5.0
Q167,qwen3_8b_igkf,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,5.0,4.0,5.0,4.0
Q168,qwen3_8b_baseline,gene_interpretation,graph_plus_literature,answer_with_qualification,False,5.0,2.0,3.0,2.0
Q168,qwen3_8b_graph_only,gene_interpretation,graph_plus_literature,answer_with_qualification,False,3.0,2.0,1.0,2.0
Q168,qwen3_8b_literature_only,gene_interpretation,graph_plus_literature,answer_with_qualification,False,5.0,5.0,4.0,5.0
Q168,qwen3_8b_igkf,gene_interpretation,graph_plus_literature,answer_with_qualification,False,4.0,2.0,3.0,2.0
Q169,qwen3_8b_baseline,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,True,3.0,3.0,2.0,3.0
Q169,qwen3_8b_graph_only,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,True,5.0,5.0,5.0,5.0
Q169,qwen3_8b_literature_only,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,True,4.0,3.0,3.0,4.0
Q169,qwen3_8b_igkf,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,True,5.0,4.0,4.0,5.0
Q170,qwen3_8b_baseline,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,3.0,4.0,2.0
Q170,qwen3_8b_graph_only,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,4.0,4.0,4.0
Q170,qwen3_8b_literature_only,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,4.0,5.0,3.0
Q170,qwen3_8b_igkf,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,5.0,5.0,4.0
Q171,qwen3_8b_baseline,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,5.0,5.0,4.0,5.0
Q171,qwen3_8b_graph_only,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,4.0,5.0,3.0,5.0
Q171,qwen3_8b_literature_only,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,5.0,3.0,4.0,4.0
Q171,qwen3_8b_igkf,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,5.0,4.0,4.0,4.0
Q172,qwen3_8b_baseline,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,4.0,3.0,3.0,2.0
Q172,qwen3_8b_graph_only,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,4.0,5.0,3.0,5.0
Q172,qwen3_8b_literature_only,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,5.0,5.0,5.0
Q172,qwen3_8b_igkf,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,4.0,5.0,4.0,5.0
Q173,qwen3_8b_baseline,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,4.0,1.0,2.0,1.0
Q173,qwen3_8b_graph_only,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,3.0,4.0,3.0,4.0
Q173,qwen3_8b_literature_only,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,2.0,2.0,1.0,3.0
Q173,qwen3_8b_igkf,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,4.0,3.0,3.0,3.0
Q174,qwen3_8b_baseline,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,False,4.0,2.0,3.0,2.0
Q174,qwen3_8b_graph_only,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,False,2.0,5.0,1.0,4.0
Q174,qwen3_8b_literature_only,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,5.0,4.0,5.0
Q174,qwen3_8b_igkf,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,5.0,4.0,5.0
Q175,qwen3_8b_baseline,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,4.0,2.0,3.0,2.0
Q175,qwen3_8b_graph_only,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,5.0,5.0,5.0
Q175,qwen3_8b_literature_only,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,5.0,5.0,5.0
Q175,qwen3_8b_igkf,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,5.0,4.0,5.0
Q176,qwen3_8b_baseline,gene_interpretation,graph_plus_literature,answer_with_qualification,False,1.0,3.0,1.0,2.0
Q176,qwen3_8b_graph_only,gene_interpretation,graph_plus_literature,answer_with_qualification,False,5.0,5.0,5.0,5.0
Q176,qwen3_8b_literature_only,gene_interpretation,graph_plus_literature,answer_with_qualification,False,3.0,3.0,2.0,2.0
Q176,qwen3_8b_igkf,gene_interpretation,graph_plus_literature,answer_with_qualification,False,4.0,2.0,2.0,1.0
Q177,qwen3_8b_baseline,regulatory_reasoning,graph_plus_literature,answer_with_qualification,True,4.0,3.0,3.0,3.0
Q177,qwen3_8b_graph_only,regulatory_reasoning,graph_plus_literature,answer_with_qualification,True,5.0,5.0,4.0,5.0
Q177,qwen3_8b_literature_only,regulatory_reasoning,graph_plus_literature,answer_with_qualification,True,4.0,4.0,3.0,5.0
Q177,qwen3_8b_igkf,regulatory_reasoning,graph_plus_literature,answer_with_qualification,True,5.0,5.0,5.0,5.0
Q178,qwen3_8b_baseline,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,3.0,4.0,2.0,5.0
